id_mutation,date_mutation,longitude,latitude,num_ordre,C_QUINSEE,C_QU,C_AR,L_QU
2018-1394547,2018-09-19,2.328519,48.850381,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394548,2018-10-02,2.347091,48.852456,1,7510504,20,5,Sorbonne
2018-1394549,2018-09-25,2.34552,48.849963,1,7510504,20,5,Sorbonne
2018-1394550,2018-10-01,2.355128,48.841169,1,7510502,18,5,Jardin-des-Plantes
2018-1394551,2018-09-28,2.333261,48.852168,1,7510602,22,6,Odéon
2018-1394552,2018-10-02,2.34701,48.848661,1,7510504,20,5,Sorbonne
2018-1394554,2018-09-17,2.332268,48.841695,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394555,2018-09-27,2.345964,48.838933,1,7510503,19,5,Val-de-Grace
2018-1394556,2018-09-14,2.332784,48.856194,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394557,2018-09-24,2.33182,48.852973,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394558,2018-09-28,2.346502,48.838107,1,7510503,19,5,Val-de-Grace
2018-1394558,2018-09-28,2.346502,48.838107,2,7510503,19,5,Val-de-Grace
2018-1394559,2018-09-26,2.323792,48.856688,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394560,2018-09-17,2.36314,48.842696,1,7510502,18,5,Jardin-des-Plantes
2018-1394561,2018-10-01,2.347037,48.846851,1,7510504,20,5,Sorbonne
2018-1394562,2018-09-14,2.337366,48.851601,1,7510602,22,6,Odéon
2018-1394563,2018-10-05,2.341877,48.854802,1,7510601,21,6,Monnaie
2018-1394564,2018-09-13,2.309117,48.848537,1,7510703,27,7,Ecole-Militaire
2018-1394565,2018-09-24,2.347483,48.840467,1,7510503,19,5,Val-de-Grace
2018-1394566,2018-09-17,2.342619,48.849605,1,7510504,20,5,Sorbonne
2018-1394567,2018-10-01,2.309722,48.849793,1,7510703,27,7,Ecole-Militaire
2018-1394568,2018-09-26,2.302592,48.857868,1,7510704,28,7,Gros-Caillou
2018-1394569,2018-09-27,2.308107,48.859162,1,7510704,28,7,Gros-Caillou
2018-1394570,2018-09-28,2.305533,48.856616,1,7510704,28,7,Gros-Caillou
2018-1394572,2018-09-28,2.294648,48.855507,1,7510704,28,7,Gros-Caillou
2018-1394574,2018-09-24,2.302756,48.85763,1,7510704,28,7,Gros-Caillou
2018-1394576,2018-09-14,2.305926,48.857028,1,7510704,28,7,Gros-Caillou
2018-1394577,2018-09-14,2.363553,48.842969,1,7510502,18,5,Jardin-des-Plantes
2018-1394579,2018-10-05,2.329557,48.846868,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394580,2018-10-01,2.304606,48.8589,1,7510704,28,7,Gros-Caillou
2018-1394583,2018-09-20,2.338585,48.839808,1,7510503,19,5,Val-de-Grace
2018-1394584,2018-10-04,2.31136,48.862262,1,7510702,26,7,Invalides
2018-1394585,2018-09-20,2.32446,48.859318,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394586,2018-09-27,2.311043,48.859625,1,7510702,26,7,Invalides
2018-1394586,2018-09-27,2.311043,48.859625,2,7510702,26,7,Invalides
2018-1394587,2018-09-13,2.339129,48.841041,1,7510503,19,5,Val-de-Grace
2018-1394588,2018-10-03,2.305067,48.857066,1,7510704,28,7,Gros-Caillou
2018-1394589,2018-09-20,2.329547,48.853289,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394590,2018-10-01,2.343006,48.851733,1,7510601,21,6,Monnaie
2018-1394591,2018-09-14,2.32959,48.851329,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394593,2018-09-24,2.320118,48.84549,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394594,2018-10-04,2.326439,48.847934,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394596,2018-10-02,2.306876,48.860066,1,7510704,28,7,Gros-Caillou
2018-1394597,2018-09-14,2.33724,48.851596,1,7510602,22,6,Odéon
2018-1394600,2018-09-25,2.351972,48.847335,1,7510501,17,5,Saint-Victor
2018-1394601,2018-09-18,2.329838,48.843302,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394602,2018-09-27,2.320496,48.848997,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394604,2018-09-19,2.356416,48.839158,1,7510502,18,5,Jardin-des-Plantes
2018-1394606,2018-09-14,2.330968,48.846849,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394608,2018-09-28,2.336068,48.855064,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394609,2018-07-31,2.331723,48.853472,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394612,2018-09-28,2.34936,48.842727,1,7510503,19,5,Val-de-Grace
2018-1394614,2018-09-27,2.340529,48.843933,1,7510503,19,5,Val-de-Grace
2018-1394616,2018-10-05,2.332268,48.841695,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394617,2018-09-21,2.309843,48.860106,1,7510704,28,7,Gros-Caillou
2018-1394618,2018-10-04,2.309863,48.852458,1,7510703,27,7,Ecole-Militaire
2018-1394619,2018-10-01,2.346394,48.852957,1,7510504,20,5,Sorbonne
2018-1394620,2018-09-18,2.347754,48.837716,1,7510503,19,5,Val-de-Grace
2018-1394621,2018-09-19,2.324231,48.849124,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394623,2018-09-28,2.307712,48.858894,1,7510704,28,7,Gros-Caillou
2018-1394624,2018-09-21,2.356467,48.839477,1,7510502,18,5,Jardin-des-Plantes
2018-1394625,2018-09-21,2.346715,48.852428,1,7510504,20,5,Sorbonne
2018-1394626,2018-09-20,2.318671,48.850679,1,7510703,27,7,Ecole-Militaire
2018-1394627,2018-10-05,2.352361,48.846413,1,7510501,17,5,Saint-Victor
2018-1394628,2018-10-05,2.294648,48.855507,1,7510704,28,7,Gros-Caillou
2018-1394632,2018-09-28,2.360366,48.839873,1,7510502,18,5,Jardin-des-Plantes
2018-1394634,2018-09-19,2.313709,48.848424,1,7510703,27,7,Ecole-Militaire
2018-1394635,2018-10-02,2.32833,48.858666,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394636,2018-09-28,2.352012,48.837759,1,7510502,18,5,Jardin-des-Plantes
2018-1394637,2018-09-24,2.304158,48.85545,1,7510704,28,7,Gros-Caillou
2018-1394638,2018-10-08,2.321109,48.845699,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394641,2018-09-19,2.331993,48.857989,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394642,2018-09-25,2.306905,48.85626,1,7510704,28,7,Gros-Caillou
2018-1394644,2018-10-09,2.330212,48.846004,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394645,2018-09-11,2.34957,48.844176,1,7510502,18,5,Jardin-des-Plantes
2018-1394648,2018-09-25,2.303321,48.856254,1,7510704,28,7,Gros-Caillou
2018-1394649,2018-09-28,2.350231,48.850745,1,7510501,17,5,Saint-Victor
2018-1394650,2018-10-03,2.350945,48.841153,1,7510502,18,5,Jardin-des-Plantes
2018-1394651,2018-10-08,2.306876,48.860066,1,7510704,28,7,Gros-Caillou
2018-1394652,2018-10-08,2.309173,48.856215,1,7510704,28,7,Gros-Caillou
2018-1394653,2018-10-01,2.318765,48.857646,1,7510702,26,7,Invalides
2018-1394654,2018-09-27,2.327408,48.857721,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394656,2018-10-12,2.353254,48.839262,1,7510502,18,5,Jardin-des-Plantes
2018-1394657,2018-10-16,2.330339,48.842594,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394658,2018-09-28,2.362593,48.842209,1,7510502,18,5,Jardin-des-Plantes
2018-1394659,2018-10-12,2.32433,48.858217,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394660,2018-10-05,2.305137,48.86188,1,7510704,28,7,Gros-Caillou
2018-1394661,2018-10-12,2.326292,48.855414,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394663,2018-09-27,2.305381,48.85571,1,7510704,28,7,Gros-Caillou
2018-1394665,2018-09-24,2.308037,48.847888,1,7510703,27,7,Ecole-Militaire
2018-1394666,2018-10-15,2.329408,48.844479,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394667,2018-09-20,2.330481,48.855489,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394668,2018-10-04,2.308451,48.848032,1,7510703,27,7,Ecole-Militaire
2018-1394670,2018-10-15,2.360366,48.839873,1,7510502,18,5,Jardin-des-Plantes
2018-1394671,2018-10-12,2.338287,48.854688,1,7510601,21,6,Monnaie
2018-1394671,2018-10-12,2.338287,48.854688,2,7510601,21,6,Monnaie
2018-1394672,2018-10-10,2.355468,48.841291,1,7510502,18,5,Jardin-des-Plantes
2018-1394673,2018-10-02,2.339189,48.839309,1,7510503,19,5,Val-de-Grace
2018-1394674,2018-10-11,2.324071,48.844442,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394675,2018-09-27,2.324455,48.85539,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394678,2018-10-17,2.336072,48.855595,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394680,2018-10-17,2.353499,48.848739,1,7510501,17,5,Saint-Victor
2018-1394682,2018-10-12,2.331147,48.8585,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394683,2018-10-12,2.337531,48.839965,1,7510503,19,5,Val-de-Grace
2018-1394684,2018-09-28,2.340258,48.845323,1,7510503,19,5,Val-de-Grace
2018-1394685,2018-10-16,2.33019,48.846932,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394686,2018-10-12,2.336142,48.857388,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394686,2018-10-12,2.336142,48.857388,2,7510604,24,6,Saint-Germain-des-Prés
2018-1394687,2018-09-28,2.33144,48.842427,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394688,2018-10-10,2.347104,48.850909,1,7510504,20,5,Sorbonne
2018-1394689,2018-10-08,2.331351,48.852627,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394690,2018-09-10,2.338717,48.854628,1,7510601,21,6,Monnaie
2018-1394691,2018-09-27,2.324592,48.844231,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394692,2018-09-28,2.320385,48.858697,1,7510702,26,7,Invalides
2018-1394693,2018-09-27,2.33451,48.842341,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394694,2018-10-01,2.356303,48.838517,1,7510502,18,5,Jardin-des-Plantes
2018-1394695,2018-09-26,2.318148,48.847123,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394696,2018-09-21,2.305533,48.856616,1,7510704,28,7,Gros-Caillou
2018-1394698,2018-10-11,2.3033,48.85749,1,7510704,28,7,Gros-Caillou
2018-1394699,2018-09-28,2.33773,48.853327,1,7510601,21,6,Monnaie
2018-1394700,2018-10-16,2.304121,48.854582,1,7510704,28,7,Gros-Caillou
2018-1394701,2018-09-18,2.347594,48.838157,1,7510503,19,5,Val-de-Grace
2018-1394702,2018-09-25,2.299915,48.859923,1,7510704,28,7,Gros-Caillou
2018-1394704,2018-09-24,2.326359,48.848319,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394705,2018-10-02,2.294648,48.855507,1,7510704,28,7,Gros-Caillou
2018-1394706,2018-10-05,2.347355,48.843616,1,7510503,19,5,Val-de-Grace
2018-1394707,2018-10-05,2.324875,48.844275,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394709,2018-10-04,2.303686,48.855059,1,7510704,28,7,Gros-Caillou
2018-1394710,2018-09-28,2.338683,48.855229,1,7510601,21,6,Monnaie
2018-1394712,2018-10-02,2.321835,48.84588,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394714,2018-10-04,2.331192,48.856934,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394715,2018-10-04,2.340853,48.840267,1,7510503,19,5,Val-de-Grace
2018-1394718,2018-10-16,2.30671,48.857025,1,7510704,28,7,Gros-Caillou
2018-1394721,2018-10-05,2.334256,48.849377,1,7510602,22,6,Odéon
2018-1394722,2018-10-01,2.353344,48.846042,1,7510501,17,5,Saint-Victor
2018-1394723,2018-09-27,2.347493,48.840075,1,7510503,19,5,Val-de-Grace
2018-1394725,2018-09-28,2.337104,48.85421,1,7510601,21,6,Monnaie
2018-1394726,2018-10-11,2.331537,48.853028,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394728,2018-10-04,2.319979,48.861501,1,7510702,26,7,Invalides
2018-1394730,2018-10-15,2.336147,48.851165,1,7510602,22,6,Odéon
2018-1394732,2018-10-08,2.30406,48.860351,1,7510704,28,7,Gros-Caillou
2018-1394733,2018-10-15,2.307683,48.859077,1,7510704,28,7,Gros-Caillou
2018-1394736,2018-10-11,2.304132,48.859566,1,7510704,28,7,Gros-Caillou
2018-1394737,2018-10-04,2.305067,48.857066,1,7510704,28,7,Gros-Caillou
2018-1394738,2018-10-08,2.348991,48.844324,1,7510503,19,5,Val-de-Grace
2018-1394739,2018-10-03,2.33803,48.839615,1,7510503,19,5,Val-de-Grace
2018-1394740,2018-10-05,2.337807,48.853619,1,7510601,21,6,Monnaie
2018-1394741,2018-09-28,2.353539,48.849007,1,7510501,17,5,Saint-Victor
2018-1394742,2018-10-09,2.348375,48.843718,1,7510503,19,5,Val-de-Grace
2018-1394743,2018-10-02,2.337219,48.855671,1,7510601,21,6,Monnaie
2018-1394743,2018-10-02,2.337219,48.855671,2,7510601,21,6,Monnaie
2018-1394744,2018-10-11,2.341775,48.842862,1,7510503,19,5,Val-de-Grace
2018-1394747,2018-10-12,2.330305,48.852011,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394747,2018-10-12,2.330305,48.852011,2,7510603,23,6,Notre-Dame-des-Champs
2018-1394752,2018-10-22,2.348903,48.837377,1,7510503,19,5,Val-de-Grace
2018-1394753,2018-10-01,2.335396,48.856994,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394754,2018-10-10,2.338218,48.843828,1,7510602,22,6,Odéon
2018-1394755,2018-10-23,2.309341,48.856469,1,7510704,28,7,Gros-Caillou
2018-1394757,2018-10-05,2.315528,48.858127,1,7510702,26,7,Invalides
2018-1394758,2018-10-19,2.34589,48.838321,1,7510503,19,5,Val-de-Grace
2018-1394759,2018-10-01,2.298718,48.858048,1,7510704,28,7,Gros-Caillou
2018-1394760,2018-10-12,2.353752,48.84663,1,7510501,17,5,Saint-Victor
2018-1394762,2018-10-11,2.354127,48.842897,1,7510502,18,5,Jardin-des-Plantes
2018-1394762,2018-10-11,2.354127,48.842897,2,7510502,18,5,Jardin-des-Plantes
2018-1394763,2018-10-02,2.306068,48.855839,1,7510704,28,7,Gros-Caillou
2018-1394764,2018-10-11,2.305976,48.858313,1,7510704,28,7,Gros-Caillou
2018-1394766,2018-10-02,2.35547,48.838427,1,7510502,18,5,Jardin-des-Plantes
2018-1394767,2018-10-05,2.346163,48.837917,1,7510503,19,5,Val-de-Grace
2018-1394770,2018-10-03,2.337424,48.855619,1,7510601,21,6,Monnaie
2018-1394771,2018-10-11,2.322985,48.848872,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394774,2018-09-26,2.337344,48.855728,1,7510601,21,6,Monnaie
2018-1394775,2018-10-11,2.355166,48.849654,1,7510501,17,5,Saint-Victor
2018-1394776,2018-10-24,2.324091,48.844582,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394777,2018-10-05,2.353665,48.838097,1,7510502,18,5,Jardin-des-Plantes
2018-1394778,2018-10-12,2.325477,48.850262,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394780,2018-10-12,2.322075,48.857654,1,7510702,26,7,Invalides
2018-1394783,2018-10-18,2.328584,48.852738,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394784,2018-10-15,2.328626,48.854655,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394785,2018-10-16,2.325402,48.854909,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394786,2018-10-12,2.349969,48.850456,1,7510501,17,5,Saint-Victor
2018-1394787,2018-10-04,2.350963,48.850017,1,7510501,17,5,Saint-Victor
2018-1394788,2018-10-05,2.340362,48.847996,1,7510602,22,6,Odéon
2018-1394789,2018-10-05,2.315528,48.858127,1,7510702,26,7,Invalides
2018-1394790,2018-10-04,2.351289,48.846029,1,7510501,17,5,Saint-Victor
2018-1394791,2018-10-05,2.302334,48.857798,1,7510704,28,7,Gros-Caillou
2018-1394792,2018-10-25,2.342109,48.851959,1,7510601,21,6,Monnaie
2018-1394793,2018-10-12,2.319955,48.85009,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394794,2018-10-15,2.350013,48.840654,1,7510502,18,5,Jardin-des-Plantes
2018-1394796,2018-10-22,2.35131,48.840801,1,7510502,18,5,Jardin-des-Plantes
2018-1394798,2018-10-01,2.321083,48.855832,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394799,2018-10-25,2.342109,48.851959,1,7510601,21,6,Monnaie
2018-1394800,2018-10-02,2.320872,48.848141,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394801,2018-10-27,2.298958,48.859729,1,7510704,28,7,Gros-Caillou
2018-1394802,2018-10-19,2.355403,48.849161,1,7510501,17,5,Saint-Victor
2018-1394804,2018-10-03,2.328025,48.849551,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394805,2018-10-05,2.30882,48.85606,1,7510704,28,7,Gros-Caillou
2018-1394806,2018-10-08,2.325127,48.844626,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394808,2018-10-17,2.348851,48.85134,1,7510504,20,5,Sorbonne
2018-1394809,2018-10-08,2.331217,48.841814,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394811,2018-10-17,2.327734,48.858656,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394812,2018-10-20,2.351802,48.847111,1,7510501,17,5,Saint-Victor
2018-1394814,2018-10-29,2.340749,48.840163,1,7510503,19,5,Val-de-Grace
2018-1394815,2018-10-10,2.31022,48.852338,1,7510703,27,7,Ecole-Militaire
2018-1394816,2018-10-17,2.360366,48.839873,1,7510502,18,5,Jardin-des-Plantes
2018-1394817,2018-10-19,2.343262,48.852693,1,7510601,21,6,Monnaie
2018-1394819,2018-10-23,2.34474,48.852194,1,7510504,20,5,Sorbonne
2018-1394820,2018-10-05,2.332481,48.841352,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394821,2018-10-30,2.350989,48.849797,1,7510501,17,5,Saint-Victor
2018-1394823,2018-10-26,2.331003,48.858611,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394825,2018-10-26,2.353699,48.845867,1,7510501,17,5,Saint-Victor
2018-1394826,2018-10-10,2.305465,48.858958,1,7510704,28,7,Gros-Caillou
2018-1394828,2018-10-15,2.328463,48.849723,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394829,2018-10-10,2.338776,48.854455,1,7510601,21,6,Monnaie
2018-1394830,2018-10-12,2.331664,48.844939,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394831,2018-10-30,2.316823,48.857192,1,7510702,26,7,Invalides
2018-1394834,2018-10-18,2.327188,48.853743,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394835,2018-10-29,2.322406,48.845111,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394835,2018-10-29,2.322406,48.845111,2,7510603,23,6,Notre-Dame-des-Champs
2018-1394836,2018-10-22,2.334947,48.849238,1,7510602,22,6,Odéon
2018-1394836,2018-10-22,2.334947,48.849238,2,7510602,22,6,Odéon
2018-1394837,2018-10-15,2.352166,48.850352,1,7510501,17,5,Saint-Victor
2018-1394838,2018-10-12,2.340296,48.855684,1,7510601,21,6,Monnaie
2018-1394839,2018-10-29,2.298327,48.85992,1,7510704,28,7,Gros-Caillou
2018-1394842,2018-10-30,2.316794,48.847233,1,7510703,27,7,Ecole-Militaire
2018-1394843,2018-10-23,2.34023,48.84837,1,7510602,22,6,Odéon
2018-1394845,2018-10-25,2.2986,48.85816,1,7510704,28,7,Gros-Caillou
2018-1394846,2018-10-08,2.353241,48.842499,1,7510502,18,5,Jardin-des-Plantes
2018-1394847,2018-10-08,2.344951,48.852259,1,7510504,20,5,Sorbonne
2018-1394849,2018-10-19,2.320427,48.845756,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394850,2018-10-16,2.318912,48.851593,1,7510703,27,7,Ecole-Militaire
2018-1394851,2018-10-19,2.348339,48.842962,1,7510503,19,5,Val-de-Grace
2018-1394854,2018-10-31,2.32502,48.859743,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394855,2018-10-23,2.318887,48.849257,1,7510703,27,7,Ecole-Militaire
2018-1394856,2018-10-24,2.358771,48.839808,1,7510502,18,5,Jardin-des-Plantes
2018-1394856,2018-10-24,2.358771,48.839808,2,7510502,18,5,Jardin-des-Plantes
2018-1394857,2018-10-11,2.347762,48.840171,1,7510503,19,5,Val-de-Grace
2018-1394857,2018-10-11,2.347762,48.840171,2,7510503,19,5,Val-de-Grace
2018-1394860,2018-10-22,2.352265,48.837253,1,7510502,18,5,Jardin-des-Plantes
2018-1394861,2018-10-16,2.349901,48.841731,1,7510502,18,5,Jardin-des-Plantes
2018-1394861,2018-10-16,2.349901,48.841731,2,7510502,18,5,Jardin-des-Plantes
2018-1394862,2018-10-17,2.342447,48.854412,1,7510601,21,6,Monnaie
2018-1394863,2018-10-29,2.318511,48.849167,1,7510703,27,7,Ecole-Militaire
2018-1394868,2018-10-19,2.304596,48.857551,1,7510704,28,7,Gros-Caillou
2018-1394869,2018-10-30,2.362449,48.841631,1,7510502,18,5,Jardin-des-Plantes
2018-1394870,2018-10-16,2.318379,48.849553,1,7510703,27,7,Ecole-Militaire
2018-1394871,2018-11-05,2.305094,48.860682,1,7510704,28,7,Gros-Caillou
2018-1394873,2018-10-19,2.35177,48.845543,1,7510501,17,5,Saint-Victor
2018-1394874,2018-10-09,2.308315,48.853229,1,7510703,27,7,Ecole-Militaire
2018-1394875,2018-10-18,2.303565,48.857497,1,7510704,28,7,Gros-Caillou
2018-1394876,2018-10-30,2.34172,48.845988,1,7510503,19,5,Val-de-Grace
2018-1394877,2018-10-30,2.333725,48.855811,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394877,2018-10-30,2.333725,48.855811,2,7510604,24,6,Saint-Germain-des-Prés
2018-1394879,2018-10-31,2.338409,48.854336,1,7510601,21,6,Monnaie
2018-1394880,2018-10-26,2.325948,48.850373,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394881,2018-10-17,2.354998,48.845113,1,7510501,17,5,Saint-Victor
2018-1394882,2018-10-10,2.318317,48.85804,1,7510702,26,7,Invalides
2018-1394883,2018-10-18,2.323652,48.845364,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394883,2018-10-18,2.323652,48.845364,2,7510603,23,6,Notre-Dame-des-Champs
2018-1394884,2018-10-26,2.343006,48.851733,1,7510601,21,6,Monnaie
2018-1394885,2018-10-19,2.305559,48.856021,1,7510704,28,7,Gros-Caillou
2018-1394887,2018-10-15,2.301978,48.857713,1,7510704,28,7,Gros-Caillou
2018-1394888,2018-10-29,2.309604,48.856761,1,7510704,28,7,Gros-Caillou
2018-1394888,2018-10-29,2.309604,48.856761,2,7510704,28,7,Gros-Caillou
2018-1394889,2018-10-17,2.307392,48.858297,1,7510704,28,7,Gros-Caillou
2018-1394890,2018-10-23,2.313928,48.852508,1,7510703,27,7,Ecole-Militaire
2018-1394893,2018-10-23,2.334296,48.849833,1,7510602,22,6,Odéon
2018-1394895,2018-10-24,2.34169,48.850095,1,7510602,22,6,Odéon
2018-1394896,2018-10-23,2.324173,48.856224,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394897,2018-10-18,2.311004,48.860378,1,7510702,26,7,Invalides
2018-1394898,2018-10-25,2.340953,48.845422,1,7510503,19,5,Val-de-Grace
2018-1394899,2018-10-31,2.334682,48.851957,1,7510602,22,6,Odéon
2018-1394900,2018-10-29,2.355359,48.841338,1,7510502,18,5,Jardin-des-Plantes
2018-1394902,2018-10-24,2.35041,48.843503,1,7510502,18,5,Jardin-des-Plantes
2018-1394903,2018-10-25,2.363384,48.842811,1,7510502,18,5,Jardin-des-Plantes
2018-1394904,2018-09-28,2.340393,48.852717,1,7510601,21,6,Monnaie
2018-1394904,2018-09-28,2.340393,48.852717,2,7510601,21,6,Monnaie
2018-1394904,2018-09-28,2.340393,48.852717,3,7510601,21,6,Monnaie
2018-1394907,2018-10-29,2.300799,48.85807,1,7510704,28,7,Gros-Caillou
2018-1394908,2018-10-24,2.319447,48.847163,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394910,2018-10-11,2.323396,48.846694,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394911,2018-11-05,2.318379,48.849553,1,7510703,27,7,Ecole-Militaire
2018-1394913,2018-10-25,2.322599,48.857387,1,7510701,25,7,Saint-Thomas-d'Aquin
2018-1394914,2018-09-10,2.331388,48.848053,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394914,2018-09-10,2.331388,48.848053,2,7510603,23,6,Notre-Dame-des-Champs
2018-1394916,2018-11-05,2.360829,48.84,1,7510502,18,5,Jardin-des-Plantes
2018-1394917,2018-10-16,2.332589,48.854302,1,7510604,24,6,Saint-Germain-des-Prés
2018-1394918,2018-11-07,2.308192,48.856428,1,7510704,28,7,Gros-Caillou
2018-1394919,2018-10-19,2.338039,48.853348,1,7510601,21,6,Monnaie
2018-1394920,2018-11-07,2.304484,48.855978,1,7510704,28,7,Gros-Caillou
2018-1394921,2018-11-07,2.31706,48.847835,1,7510703,27,7,Ecole-Militaire
2018-1394922,2018-10-16,2.319408,48.849093,1,7510703,27,7,Ecole-Militaire
2018-1394923,2018-11-09,2.330279,48.84255,1,7510603,23,6,Notre-Dame-des-Champs
2018-1394924,2018-10-18,2.354023,48.84571,1,7510501,17,5,Saint-Victor
2018-1394925,2018-10-29,2.347493,48.849899,1,7510504,20,5,Sorbonne
2018-1394925,2018-10-29,2.347493,48.849899,2,7510504,20,5,Sorbonne
2018-1394927,2018-10-25,2.361722,48.840699,1,7510502,18,5,Jardin-des-Plantes
2018-1394930,2018-11-05,2.340348,48.845423,1,7510503,19,5,Val-de-Grace
2018-1394931,2018-10-30,2.347937,48.839324,1,7510503,19,5,Val-de-Grace
2018-1394933,2018-10-29,2.318458,48.850059,1,7510703,27,7,Ecole-Militaire
2018-1394934,2018-11-09,2.339764,48.844294,1,7510503,19,5,Val-de-Grace
2018-1394937,2018-11-09,2.309583,48.852576,1,7510703,27,7,Ecole-Militaire
